TweetsID,TweetsText,User_Location,Date,Baseline_Terms,Prediction,Positive,Negative
19152160,thank you lisa for heading down south to help out user_mention and those affected by hurricanedelta and hurricanelaura URL ,"Wash DC Metro Area, MD, DE",17/10/2020 01:52,"['help', 'affected']",1,2,-1
2227585062,user_mention pitiful response to hurricanelaura hurricanedelta2020 lake charles and sulphur la piles of household trash everywhere and wm making excuses user_mention user_mention,Nunya,17/10/2020 00:45,['response'],1,1,-3
17983739,a family of five displaced by hurricanelaura is starting a new chapter as they relocate to the dallas area red crosser stephanie describes this familys journey their appreciation for the care provided amp their excitement for the future full story URL URL ,North Texas Region,17/10/2020 00:04,"['family', 'displaced', 'area', 'family']",1,3,-2
5907272, hurricanedelta made landfall in creole louisiana on october 9 13 miles east of where hurricanelaura struck 43 days before it touched down in an area packed with oil and gas wells pipelines and rigs URL ,Everywhere,16/10/2020 22:50,"['landfall', 'area']",1,1,-2
1163460000000000000,tonight i get to forget about the hell weve been through and watch my user_mention take the field please keep us user_mention in your prayers weve been through hell but we will not be kept down hurricanelaura amp hurricanedelta came and went god has blessed me to be here,LOCATION,16/10/2020 21:41,"['tonight', 'get', 'watch', 'please', 'prayer']",1,2,-2
1216130000000000000,user_mention following hurricanelaura and hurricanedelta2020 another multiday stretch of no internet when needed the most for work and connecting with loved ones with no timeline provided by user_mention representatives highly disappointed,LOCATION,16/10/2020 18:26,"['following', 'another']",1,4,-2
1039990000000000000,thank you to all of the men and women working hard to restore power to those impacted by hurricanedelta and hurricanelaura and the other storms of the 2020 season we appreciate you user_mention user_mention user_mention thankalineworker poweringthrutogether URL ,"Washington, DC",16/10/2020 18:22,"['woman', 'power', 'impacted', 'storm']",1,2,-1
921772000000000000,user_mention user_mention user_mention user_mention hey we are suffering down here people are unemployed help us now stimuluscheck stimuluspackage louisiana covid19 hurricanelaura hurricanedelta2020 unemployed URL ,USA,16/10/2020 17:02,"['people', 'help']",1,2,-4
747900000000000000,find the paradise coast floridacoast hurricanelaura paradise paradisecoast swfl colliercounty leecounty naplesflorida naples naplesfl URL ,"Naples, FL",16/10/2020 16:50,"['find', 'coast']",1,4,-1
19463663,we finally got internet back at the office after more than a month of it being out thank god hurricanelaura ,Louisiana,16/10/2020 16:43,['office'],1,2,-1
305598333, usacefortworth recently deployed a team of architects engineers cost estimators and roofing experts to fort polk la to complete damage assessments for 76 buildings and work packages for 59 buildings with a total repair estimate of 8 million following hurricanelaura URL ,"Fort Worth, Texas",16/10/2020 15:00,"['cost', 'damage', 'million', 'following']",1,1,-1
143167007,my insurance check is finally in the mail it wont get me a new roof patio or privacy fence but its better than nothing hurricanelaura hurricanedelta ,Louisiana,16/10/2020 14:52,['get'],1,1,-1
17872692,this week american humane rescue transported 36 cats and kittens from folsom louisiana to longmont colorado the lives of these sweet felines were upturned by hurricanelaura and this transport sponsored by the marta heflin foundation will give them a second chance URL ,Washington D.C.,16/10/2020 14:01,"['rescue', 'life', 'give', 'second']",1,2,-1
34407641,icymi user_mention was named the 2020 corporate champion of service by user_mention the award cited our super tax day pairing volunteers with customers living in poverty employees also volunteered with the hurricanelaura recovery efforts URL ,"New Orleans, LA",16/10/2020 14:00,"['service', 'volunteer', 'recovery', 'effort']",1,3,-2
1293730000000000000,its time for some reflection no pun intended catch my latest on insta URL swla swlastrong lakecharles lakecharlesstrong hurricanelaura hurricanedelta URL ,"Lake Charles, LA",16/10/2020 04:02,['time'],1,2,-1
465264805,2020 lil millie welcome to the gulf part of the world its been a helluva year love you mia amp papa d mmxx hurricanezeta hurricanedelta hurricanelaura hurricanecristobol hurricanemarco hurricanehanna hurricanesally covid19 URL ,"Bogalusa, LA",28/10/2020 15:02,"['year', 'love']",1,3,-1
214128916,power backup is critical keep a back up generator stored in a safe place learn more at URL hurricanelaura stormprotection URL ,Texas,28/10/2020 15:00,"['power', 'safe']",1,2,-2
2677451,the three count em 3 hurricanes that have hit louisiana laura delta and today zeta have spanned the entire coastline from texas to mississippi crazy hey user_mention user_mention what the heck is going on hurricanezeta hurricanelaura hurricanedelta URL ,"Crowley, LA",28/10/2020 14:10,"['count', 'hurricane', 'hit', 'entire']",1,2,-2
495164318,hurricane zeta will make landfall later today to stay informed on any deployments please sign up for our email alerts on our website volunteer or donate at URL hurricanezeta hurricanelaura hurricanedelta URL ,LOCATION,28/10/2020 14:05,"['hurricane', 'make', 'landfall', 'stay', 'please', 'alert', 'volunteer', 'donate']",1,2,-1
582368501,here are some psas re electrical service during the storm especially pay attention to how to use a portable generator nearly a dozen people died in generator accidents during hurricanelaura zetahurricane URL ,"Metairie, LA",28/10/2020 12:54,"['service', 'storm', 'dozen', 'people', 'died']",1,1,-2
1314540000000000000,personal kare packages hurricanelaura relief URL ,"Texas, USA",28/10/2020 11:17,['relief'],1,2,-1
371470623,check out am_duncans video that blue tarp be wet ass phuck tiktok wap user_mention user_mention cardib hurricanelaura swlastrong URL ,LOCATION,28/10/2020 01:08,['video'],1,1,-1
3080102627,instead of pictures of the extensive damage from hurricanelaura here are some outtakes of rocoto the adventure dog URL ,"Baton Rouge, LA",28/10/2020 00:22,['damage'],1,1,-1
121181792,many communities in louisiana are still struggling to recover and rebuild from the devastation following hurricanedelta and hurricanelaura read about our most recent efforts to help our friends neighbors and local nonprofit organizations URL cnpcares URL ,"Houston, TX",27/10/2020 23:15,"['community', 'recover', 'rebuild', 'following', 'effort', 'help']",1,2,-5
46127300,new deadline for louisiana residents to apply for laura aid from user_mention URL hurricanelaura lalege ,"Baton Rouge, LA",27/10/2020 23:05,['resident'],1,1,-1
227564713,phase 1 of hurricanelaura recovery work will be done thursday for my projects and now time to prepare for the long haul,Baton Rouge,27/10/2020 21:50,"['recovery', 'time', 'prepare']",1,1,-1
796045000000000000,russ silvers from user_mention interviewed aerial recovery group about the relief and revitalization efforts in louisiana watch it here URL hurricanedelta hurricanelaura hurricanerelief lakecharles louisianastronger southwestlouisiana user_mention ,"Nashville, TN",27/10/2020 20:38,"['recovery', 'relief', 'effort', 'watch']",1,2,-1
4415996354,user_mention amen sister from southwestlouisiana ran from 2 hurricanes hurricanelaura hurricanedelta in less than 6 weeks apart another one hurricanezeta on it way wednesday this week hurricaneseason2020 has not been fun ,"Louisiana, USA",27/10/2020 19:31,"['hurricane', 'another']",1,1,-2
1321160000000000000,when user_mention leaves you homeless hurricane hurricanelaura hurricanedelta ive paid my premiums on time not asking for luxury accommodations just a roof over our heads user_mention user_mention user_mention user_mention user_mention lakecharles user_mention,LOCATION,27/10/2020 19:00,"['hurricane', 'time']",1,2,-1
1043260000000000000,in a clear and powerful piece in user_mention user_mention explains that climatechange caused sea temperatures to rise inducing stronger hurricanes that intensify much quicker such as the catastrophic hurricanelaura URL ,LOCATION,27/10/2020 16:54,"['powerful', 'rise', 'hurricane']",1,2,-1
4221078627,fema approved an extension for survivors of hurricane laura to register for fema assistance the new deadline is nov 27 hurricanelaura URL ,"Lafayette, LA",27/10/2020 15:40,"['survivor', 'hurricane']",1,1,-1
2985951845,northshore residents including zach underwoods family from mandeville spent their labor day weekend helping people clear fallen trees in the deridder area after the destruction of hurricanelaura they joined over 400 URL via URL URL ,Southeastern United States,27/10/2020 15:17,"['resident', 'family', 'people', 'area', 'destruction']",1,1,-2
28244536,louisiana has changed their state flower after zeta makes landfall over the state today becoming the recordsetting 5th hurricane to make landfall for the state in a single season louisiana hurricanecristobal hurricanedelta hurricanelaura hurricanemarco hurricanezeta URL ,"Charlotte, NC",27/10/2020 14:05,"['make', 'landfall', 'hurricane', 'make', 'landfall']",1,1,-1
14435073,on this 2month anniversary of hurricanelaura were still here preparing you for the effects of tropicalstormzeta ga is in the cone amp likely to receive heavy rains amp flash flooding find more tips and stay safe URL URL ,"Georgia, USA",27/10/2020 14:00,"['rain', 'flash', 'flooding', 'find', 'stay', 'safe']",1,2,-1
1388656794, this is what an unsurvivable surge looks like laura hurricanelaura hurricane URL ,"Olympia, WA USA",27/10/2020 05:18,['hurricane'],1,2,-1
1065440000000000000,all sales benefit rebuilding efforts for hurricanedelta2020 hurricanelaura hurricaneseason louisianastrong lake charles strong on user_mention URL ,"Lake Charles, LA",27/10/2020 04:37,"['effort', 'strong']",1,2,-1
3024448957,we continue to work hard in lakecharlesla helping those affected by hurricanelaura and hurricanedelta searchandrescue sartech relief disasterresponse nonprofit volunteer louisiana hurricane URL ,U.S.,26/10/2020 20:55,"['affected', 'relief', 'volunteer', 'hurricane']",1,2,-2
433748479,the louisiana cemetery task force says its the most widespread damage they have had to deal with after hurricanedelta and hurricanelaura now hurricanezeta could make it worse URL URL ,"St. Petersburg, Fl",26/10/2020 20:37,"['force', 'damage', 'make']",1,1,-3
67734285,zeta is now a hurricane its on a path to hit southern louisiana and would be the 3rd hurricane to hit las coast this season after hurricanelaura amp hurricanedelta people are still recovering from these storms much love to everyone in louisiana hurricanezeta climatecrisis URL ,LOCATION,26/10/2020 19:49,"['hurricane', 'path', 'hit', 'hurricane', 'hit', 'coast', 'people', 'storm', 'love']",1,3,-1
